iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.49979998e8,1.017899e6,73779.21552138278,2.319834989,0.592881613,2.9127190113067627
2,-3.4392962e7,1.017899e6,3478.8187236651183,2.3437206639999997,0.5987063899999999,3.049614906311035
3,831275.5080936076,880100.806642992,5.547693875616462,2.4334481959999996,0.6473807719999999,3.190047025680542
4,864955.6825473758,879038.1361175678,1.6020298769277186,3.2297738449999995,0.6752143139999999,4.04179310798645
5,872374.6304585853,874259.7287288584,0.215622223960142,3.7169554019999995,0.7109183069999999,4.581732988357544
6,873767.7796632408,874055.0564224184,0.03286712399485764,4.441988298999999,0.7436045159999999,5.3604230880737305
7,873925.5584137589,873957.3468183926,0.0036372947432138612,4.951518319999999,0.7766393989999999,5.923155069351196
8,873945.6663087964,873948.1746578922,0.0002870134830137204,5.335337917999999,0.8098569849999999,6.361298084259033
9,873946.6859276206,873946.8061163913,1.3752412602021473e-5,5.616326266999999,0.8395268929999999,6.69638991355896
10,873946.7185474656,873946.724131824,6.38981553440409e-7,5.704118872999999,0.873556531,6.842840909957886
11,873946.718954769,873946.71895477,1.198857863664155e-13,5.790727293999999,0.908530521,6.985047101974487
