iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.499998e8,1.008047e6,74501.2729565189,1.923422722,0.36969844,2.2931230068206787
2,-4.6773452e7,863939.0,5513.97621822837,1.932307168,0.372377212,2.6031789779663086
3,753521.4826687486,776563.8700372565,2.9672237220362097,1.9915337869999998,0.397105204,2.689142942428589
4,756792.524236179,764587.8477597837,1.0195458306648226,2.936118363,0.404230276,3.6498100757598877
5,760829.3161176813,763421.4715418452,0.33954447455200065,4.149869827,0.414778682,4.879189968109131
6,762438.3155832966,763032.6709494151,0.07789382928766987,5.395237067,0.42216884,6.136581897735596
7,762682.5156975184,762795.8595922443,0.01485900759693252,6.508293709,0.429436639,7.26176905632019
8,762732.6117997655,762754.0058960973,0.002804848767284168,7.209738237,0.440554942,7.979278087615967
9,762738.0468983684,762740.290762103,0.00029418450314293813,7.512882156,0.446997723,8.293801069259644
10,762738.4703673422,762738.8918981822,5.526541841049442e-5,7.662208325,0.453344193,8.45385193824768
11,762738.5141895185,762738.5141895186,1.526280889993303e-14,7.793631673,0.463850056,8.600161075592041
