iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.49979991e8,1.012861e6,74145.69738591969,2.036336085,0.340185705,2.376523017883301
2,-3.2828632e7,1.012861e6,3341.178404539221,2.0612091059999997,0.344682317,2.5081570148468018
3,832704.3167888544,881492.712689797,5.534747502570854,2.1544647759999997,0.395362326,2.6539430618286133
4,863345.6020217084,878551.0647934788,1.7307431953707528,2.803319808,0.421750595,3.3572418689727783
5,872527.2078204186,874492.8509727056,0.22477521115245205,3.326908803,0.453175846,3.9339280128479004
6,873894.3473859982,874207.1890578244,0.0357857583124392,4.047407278,0.487194915,4.7133848667144775
7,874081.7266797627,874125.0349581722,0.004954471806382216,4.638207077,0.521477729,5.359194993972778
8,874105.9725675709,874110.9128202571,0.0005651745806867087,5.030225215,0.555189509,5.805096864700317
9,874108.8060791781,874109.1129829733,3.5110467407829205e-5,5.296402894,0.589228717,6.125825881958008
10,874108.9097260758,874108.938683008,3.3127372173725665e-6,5.5779462539999995,0.623255084,6.463006973266602
11,874108.9109320394,874108.9109320394,0.0,5.648774392999999,0.653933506,6.588172912597656
