iter,LB,UB,gap,master_time,sub_time,total_time
1,-4.999998e8,672459.0,74453.94574241701,1.832342668,0.290840066,2.1231839656829834
2,-2.1803368e7,575773.0,3886.799311534233,1.8372105669999999,0.304640138,2.2071011066436768
3,503502.9315980106,519908.04106444906,3.155386755098265,1.8633723119999999,0.311248132,2.2411110401153564
4,506257.22204190784,511798.8859557657,1.0827815507079575,2.212890018,0.314703599,2.5985419750213623
5,509194.08133221115,510998.85788009514,0.35318602381445513,2.939614974,0.317784836,3.3310489654541016
6,510288.99948115635,510665.4844165989,0.07372437474850617,3.4373784,0.32092739800000003,3.8343920707702637
7,510441.1404188619,510506.39501851087,0.01278232756450139,3.736175442,0.32478450400000003,4.151465892791748
8,510469.71125899744,510477.92157124635,0.0016083579528052565,3.939499492,0.328163906,4.3612589836120605
9,510472.00731306116,510473.13885289634,0.0002216649122282648,4.015510115,0.331687928,4.443510055541992
10,510472.2416758288,510472.25176221156,1.9758924612310436e-6,4.078690084,0.33518417300000003,4.512955904006958
11,510472.2437150155,510472.2437150155,0.0,4.093313576,0.33845152100000003,4.533552885055542
