iter,LB,UB,gap,master_time,sub_time,total_time
1,-4.99998e8,660932.0,75750.44512899965,1.987180549,5.89926278,7.886445045471191
2,-1.7652727e7,660932.0,2770.883994117398,1.994780853,6.128163043,8.328323125839233
3,516166.60259845934,538991.2405408559,4.234695524827633,2.023814931,14.195469129,16.425251007080078
4,530934.8526355405,533173.7942841479,0.4199271743303574,2.4418843089999998,27.763506092,30.432174921035767
5,532459.8814798011,532871.7815717248,0.07729816180334084,2.961072904,38.020775244999996,41.227778911590576
6,532660.0764484573,532776.1310242327,0.021782990831870082,3.468396235,46.567321084,50.2909951210022
7,532703.2186567064,532754.023034234,0.009536179049049364,3.953509446,53.20902991,57.423547983169556
8,532723.3038300888,532753.9096841767,0.005744838945621629,4.2687314,60.164533157,64.69669699668884
9,532738.0536925297,532746.4545485284,0.001576895712212801,4.509782959,68.348285242,73.124685049057
10,532755.1319790954,532745.7933808671,-0.00175291824812519,4.912970785,76.58551821500001,81.76814103126526
