iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.49979991e8,1.012861e6,74145.69738591969,1.733195423,5.203044427,6.936241149902344
2,-3.2828632e7,1.012861e6,3341.178404539221,1.758337605,10.290748,12.482214212417603
3,832735.5138599284,881522.849514684,5.534438010496859,1.8591588209999999,46.075457730000004,48.36871910095215
4,871211.601300295,875252.336861457,0.46166521253191534,3.046997178,131.21390242,134.76303005218506
5,873434.8858545257,874266.1883153168,0.09508573840571038,4.423173797,197.77958314300002,202.79809021949768
6,873838.5588026547,874156.5587333464,0.03637791509022762,6.023039551,228.31035226000003,235.00838017463684
7,873917.1049565617,874156.5587333464,0.027392550498239764,7.089719465,286.82374603000005,294.6183261871338
8,874006.1368898427,874138.0679545951,0.015092703268386777,9.467206351,332.70151094900007,342.91786098480225
9,874040.6210934216,874138.0679545951,0.011147765409817795,11.166108497,383.49098781300006,395.4315872192383
10,874071.1220287726,874138.0679545951,0.007658507079908897,12.620076209,434.20231593200003,447.6192171573639
11,874087.5162933235,874137.6311996122,0.005733068169129023,13.709590676000001,505.70285327100004,520.2263860702515
12,874168.7222649116,874137.6311996122,-0.003556770031373314,17.888427169000003,566.939593194,585.674957036972
