iter,LB,UB,gap,master_time,sub_time,total_time
1,-4.99997999e8,669816.0,74747.067104996,1.871536566,5.487632562,7.359169960021973
2,-1.9763004e7,669816.0,3050.5123795191516,1.8784441980000002,5.795835991,7.859148979187012
3,515799.5464091988,540785.1123988366,4.620239244162228,1.9015750620000003,14.353121546,16.440143823623657
4,531170.6513539543,533314.8976963778,0.4020600871427807,2.314840416,27.949606277,30.47392988204956
5,532783.5670063255,533070.5988430588,0.053844994894915114,2.839282257,37.365742894,40.42950201034546
6,532890.7863130535,533011.7138810388,0.02268760044781378,3.274809289,43.322027583,46.828083992004395
7,532921.1312041878,533003.6666803408,0.015484973427493717,3.532693131,49.976740418,53.74287390708923
8,532940.0360537249,532991.7435593095,0.009701370839119611,3.788875827,55.954186891,59.97866702079773
9,532950.3194043577,532991.370408117,0.0077020015779670215,3.907163191,62.987826393,67.1325888633728
10,532964.5616082654,532985.8452224352,0.003993279438954665,4.146367297,67.796812911,72.18290996551514
11,532978.2031322881,532982.9399524016,0.0008887376608937893,4.365668702000001,72.85049130600001,77.45758104324341
12,532986.3477304298,532979.4466487217,-0.0012948119766224041,4.516456615000001,80.72930724300001,85.48884105682373
