iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.499998e8,991989.0,75705.65691756662,2.088965442,5.645707042,7.734673023223877
2,-4.2909773e7,862944.0,5072.486395409203,2.097226519,8.408776955,10.722148895263672
3,753886.5307470547,774625.5395711975,2.6772947398071913,2.1571510899999997,25.320401037,27.69477891921997
4,761816.6338918109,762900.1847904726,0.14203049366927514,3.292023049,61.463322601,64.99761080741882
5,762412.0080711285,762515.3516601725,0.01355298471289008,4.551311009,78.268415335,83.0720100402832
6,762456.8716233809,762473.3572559573,0.0021621257214451757,5.598880879,91.61685606500001,97.47087097167969
7,762462.402436365,762467.9883798597,0.0007326135103140459,6.068526316,105.61676000000001,111.94207096099854
8,762464.1798388303,762467.1852779103,0.00039417290843404216,6.316402544,115.32676120100001,121.90102887153625
9,762465.5621127218,762466.0780884883,6.767196355273361e-5,6.5388709039999995,126.433062586,133.2305748462677
10,762466.4589169644,762466.0780884883,-4.994694019700159e-5,6.705774218999999,142.537318081,149.50252199172974
