iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.49979991e8,1.012861e6,74145.69738591969,1.840116743,0.314723203,2.1548409461975098
2,-3.2828632e7,1.012861e6,3341.178404539221,1.8649150300000001,0.317277649,2.2794950008392334
3,832704.3167888544,881492.712689797,5.534747502570854,1.9576374770000002,0.367645277,2.4244039058685303
4,863345.6020217084,878551.0647934788,1.7307431953707528,2.5866797850000003,0.392450044,3.103010892868042
5,872527.2078204186,874492.8509727056,0.22477521115245205,3.1053793800000005,0.422958658,3.672942876815796
6,873894.3473859982,874207.1890578244,0.0357857583124392,3.8058847520000003,0.452157199,4.425976991653442
7,874081.7266797627,874125.0349581722,0.004954471806382216,4.3904919190000005,0.481906275,5.062664031982422
8,874105.9725675709,874110.9128202571,0.0005651745806867087,4.772055805000001,0.516368523,5.501368999481201
9,874108.8060791781,874109.1129829733,3.5110467407829205e-5,5.034716338000001,0.551483648,5.819098949432373
10,874108.9097260758,874108.938683008,3.3127372173725665e-6,5.315146468000001,0.586375046,6.15494704246521
11,874108.9109320394,874108.9109320394,0.0,5.385072015000001,0.621163112,6.279681921005249
