iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.499998e8,998397.0,75220.39799799077,1.852232802,0.343303777,2.1955368518829346
2,-4.5854821e7,863058.0,5413.0636643192,1.860838134,0.34903859,2.3166730403900146
3,753647.2899968593,774501.6224579138,2.6926131406765093,1.925511601,0.377822561,2.4122040271759033
4,757119.9865108404,764137.9615425733,0.9184172734417841,2.7301243829999997,0.384991388,3.232297897338867
5,760907.0347022631,763194.3450218465,0.29970221012551174,3.8144621989999994,0.391959342,4.328425884246826
6,762310.7005288695,762857.2965259386,0.07165114623118057,4.9432318859999995,0.398881858,5.468880891799927
7,762525.2348282863,762600.5437198593,0.009875273784312195,5.938045917999999,0.40639704499999996,6.481771945953369
8,762565.3625027045,762574.6643650491,0.0012197969299644314,6.474988559999999,0.413643375,7.030735015869141
9,762568.3143180076,762569.3729919597,0.00013882985464920368,6.693844101999999,0.420725601,7.261581897735596
10,762568.505620195,762568.6254208895,1.5710152571977578e-5,6.816587886999999,0.434771374,7.4032509326934814
11,762568.5145449918,762568.5149734914,5.619162678783401e-8,6.946035457999999,0.442125875,7.5444300174713135
12,762568.5145450626,762568.5145450627,1.5266211442834943e-14,6.978934211999999,0.4492475,7.589277982711792
