iter,LB,UB,gap,master_time,sub_time,total_time
1,-4.99997999e8,669816.0,74747.067104996,1.758695431,0.287126148,2.045822858810425
2,-1.9763004e7,669816.0,3050.5123795191516,1.766239471,0.289649924,2.119588851928711
3,515795.8490786524,540787.044503655,4.621263707961065,1.791533792,0.315332742,2.1719298362731934
4,525715.7121169355,534460.6228934831,1.6362123610162511,2.025363532,0.321074708,2.418407917022705
5,531914.4162066862,533793.6320050427,0.3520491226727143,2.476999969,0.327039098,2.8800628185272217
6,532730.9705156289,533074.1669518736,0.0643806167173787,2.6616082949999997,0.33367550799999995,3.075727939605713
7,532941.6585122298,532995.4112044354,0.010085019697286141,2.8863612759999997,0.34048929799999994,3.32372784614563
8,532965.0421090731,532972.5889035523,0.001415981728939619,3.0036954299999996,0.34687740799999994,3.4521589279174805
9,532968.6623060163,532969.4705182222,0.00015164324611280228,3.0824026769999997,0.35320091099999995,3.5418150424957275
10,532968.8026628052,532968.8778403965,1.4105437375381417e-5,3.1609303169999996,0.36535410799999996,3.6371099948883057
11,532968.8082767769,532968.8104428172,4.064103188174628e-7,3.1821374929999995,0.37217304799999995,3.669536828994751
12,532968.808283468,532968.8082834681,2.1842802058505726e-14,3.2021211599999995,0.37839313599999996,3.7006568908691406
