iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.499998e8,1.008047e6,74501.2729565189,1.797185071,0.343732477,2.1409189701080322
2,-4.6773452e7,863939.0,5513.97621822837,1.80650322,0.348759873,2.260532855987549
3,753521.4826687486,776563.8700372565,2.9672237220362097,1.863439938,0.37721388299999997,2.3478479385375977
4,756792.524236179,764587.8477597837,1.0195458306648226,2.7633853029999997,0.38411262199999996,3.263427972793579
5,760829.3161176813,763421.4715418452,0.33954447455200065,3.9884396319999995,0.391073931,4.50022292137146
6,762438.3155832966,763032.6709494151,0.07789382928766987,5.270817123,0.404906431,5.801271915435791
7,762682.5156975184,762795.8595922443,0.01485900759693252,6.401666104999999,0.412233258,6.9442009925842285
8,762732.6117997655,762754.0058960973,0.002804848767284168,7.093017186999999,0.419347363,7.647398948669434
9,762738.0468983684,762740.290762103,0.00029418450314293813,7.3785174719999995,0.43110917,7.949589967727661
10,762738.4703673422,762738.8918981822,5.526541841049442e-5,7.517050353999999,0.43759574,8.098938941955566
11,762738.5141895185,762738.5141895186,1.526280889993303e-14,7.644011096999999,0.443849963,8.236593961715698
