iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.49979998e8,1.017899e6,73779.21552138278,1.577333076,0.327142291,1.9044759273529053
2,-3.4392962e7,1.017899e6,3478.8187236651183,1.5994146949999999,0.33096108199999996,2.027613878250122
3,831275.5080936076,880100.806642992,5.547693875616462,1.682097544,0.38107016899999996,2.1623449325561523
4,864955.6825473758,879038.1361175678,1.6020298769277186,2.419780728,0.409264176,2.9512500762939453
5,872374.6304585853,874259.7287288584,0.215622223960142,2.8668171350000002,0.444341459,3.4492390155792236
6,873767.7796632408,874055.0564224184,0.03286712399485764,3.5290859030000004,0.478391421,4.165751934051514
7,873925.5584137589,873957.3468183926,0.0036372947432138612,4.002915315,0.507248601,4.687830924987793
8,873945.6663087964,873948.1746578922,0.0002870134830137204,4.371701615,0.537077789,5.111099004745483
9,873946.6859276206,873946.8061163913,1.3752412602021473e-5,4.627446391,0.56690973,5.422144889831543
10,873946.7185474656,873946.724131824,6.38981553440409e-7,4.704347397,0.601235146,5.552825927734375
11,873946.718954769,873946.71895477,1.198857863664155e-13,4.778659372,0.6358201840000001,5.681188106536865
