iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.49979901e8,1.028543e6,73016.72793456375,2.106583479,0.523378313,2.629962921142578
2,-3.8322049e7,1.028543e6,3825.857742457048,2.131918267,0.547921938,2.7835469245910645
3,828643.88276842,879793.6845473463,5.813840526173229,2.201550958,0.5978324,2.905014991760254
4,862637.2678521298,878204.6833188437,1.772640907343237,2.758889066,0.6251643490000001,3.5221738815307617
5,871368.2508136267,873496.6774009647,0.24366739363805928,3.210154844,0.6616211670000001,4.0263330936431885
6,873013.245654413,873325.8432368434,0.035793923293481474,3.9255483059999996,0.69547804,4.7960169315338135
7,873162.758701878,873213.2811955833,0.005785813705913366,4.561933306999999,0.729395495,5.485990047454834
8,873189.5761919251,873193.1144095547,0.0004052044812616021,4.981519639999999,0.762999961,5.959446907043457
9,873191.3773397073,873191.9100502875,6.100727389063584e-5,5.260956821999999,0.796379453,6.292622089385986
10,873191.4667250075,873191.4874998209,2.379181848004533e-6,5.342541901999999,0.8270978370000001,6.428272008895874
11,873191.4683024269,873191.4683024272,3.999649311276186e-14,5.423779269999999,0.8579823980000001,6.564401865005493
