iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.499998e8,1.008047e6,74501.2729565189,1.951218422,0.318188243,2.269407033920288
2,-4.6773452e7,863939.0,5513.97621822837,1.959169114,0.321405994,2.3813538551330566
3,753521.4826687486,776563.8700372565,2.9672237220362097,2.016276597,0.34635455,2.465287923812866
4,756792.524236179,764587.8477597837,1.0195458306648226,2.909681092,0.353063496,3.3738420009613037
5,760829.3161176813,763421.4715418452,0.33954447455200065,4.09603444,0.363778133,4.575660943984985
6,762438.3155832966,763032.6709494151,0.07789382928766987,5.3343342400000004,0.370634282,5.82529091835022
7,762682.5156975184,762795.8595922443,0.01485900759693252,6.404270135000001,0.37738259599999996,6.906419992446899
8,762732.6117997655,762754.0058960973,0.002804848767284168,7.088056627000001,0.387956237,7.605154037475586
9,762738.0468983684,762740.290762103,0.00029418450314293813,7.387465062000001,0.394131197,7.9153008460998535
10,762738.4703673422,762738.8918981822,5.526541841049442e-5,7.531199305000001,0.40013098599999997,8.069262981414795
11,762738.5141895185,762738.5141895186,1.526280889993303e-14,7.662350905000001,0.40649764299999996,8.214576959609985
