iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.49979998e8,1.017899e6,73779.21552138278,1.804177832,0.336495043,2.140673875808716
2,-3.4392962e7,1.017899e6,3478.8187236651183,1.828066319,0.341654583,2.2737679481506348
3,831275.5080936076,880100.806642992,5.547693875616462,1.916539525,0.394948475,2.4174718856811523
4,864955.6825473758,879038.1361175678,1.6020298769277186,2.699367289,0.42581163,3.257395029067993
5,872374.6304585853,874259.7287288584,0.215622223960142,3.152467257,0.463989256,3.766566038131714
6,873767.7796632408,874055.0564224184,0.03286712399485764,3.8366918720000003,0.5061352490000001,4.515130043029785
7,873925.5584137589,873957.3468183926,0.0036372947432138612,4.343898773,0.545601753,5.08638596534729
8,873945.6663087964,873948.1746578922,0.0002870134830137204,4.697761324,0.584095618,5.500866889953613
9,873946.6859276206,873946.8061163913,1.3752412602021473e-5,4.965829385,0.622074667,5.828434944152832
10,873946.7185474656,873946.724131824,6.38981553440409e-7,5.048802123,0.661401867,5.972301006317139
11,873946.718954769,873946.71895477,1.198857863664155e-13,5.131238144999999,0.700187046,6.114940881729126
