iter,LB,UB,gap,master_time,sub_time,total_time
1,-4.99997999e8,669816.0,74747.067104996,1.644545056,0.289302737,1.9338490962982178
2,-1.9763004e7,669816.0,3050.5123795191516,1.651864222,0.290822254,2.2100670337677
3,515795.8490786524,540787.044503655,4.621263707961065,1.672350915,0.300697919,2.24155592918396
4,525715.7121169355,534460.6228934831,1.6362123610162511,1.8958771429999999,0.306714404,2.4785499572753906
5,531914.4162066862,533793.6320050427,0.3520491226727143,2.342809962,0.500769889,3.1238839626312256
6,532730.9705156289,533074.1669518736,0.0643806167173787,2.533773901,0.507015555,3.325709104537964
7,532941.6585122298,532995.4112044354,0.010085019697286141,2.760490993,0.513213414,3.563275098800659
8,532965.0421090731,532972.5889035523,0.001415981728939619,2.8793599629999997,0.520426571,3.6942050457000732
9,532968.6623060163,532969.4705182222,0.00015164324611280228,2.960672301,0.526799987,3.790544033050537
10,532968.8026628052,532968.8778403965,1.4105437375381417e-5,3.0403370769999998,0.533017226,3.88122296333313
11,532968.8082767769,532968.8104428172,4.064103188174628e-7,3.062109317,0.539116297,3.9138591289520264
12,532968.808283468,532968.8082834681,2.1842802058505726e-14,3.08260645,0.549062258,3.9490389823913574
