iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.49997991e8,1.010453e6,74323.93629391966,2.018483195,0.333227268,2.3517119884490967
2,-4.8356819e7,1.010453e6,4885.657422957822,2.03745339,0.35962336100000003,2.4999051094055176
3,767347.1087578323,800227.5818434786,4.108890249683693,2.0901351790000002,0.38823928900000004,2.5828890800476074
4,779229.5873480446,791451.3004917772,1.5442154351301882,2.877794402,0.40565866600000006,3.398569107055664
5,788344.5379011312,790578.3139660322,0.2825496254374878,3.8586304360000003,0.41716573200000007,4.397089958190918
6,789382.1360767585,789761.1917780672,0.047996243073839255,4.420784966,0.43127435100000006,4.980260133743286
7,789608.3672614839,789673.4958897486,0.008247538837714771,5.051838640000001,0.4423720360000001,5.629362106323242
8,789642.8647161818,789651.0988586848,0.00104275704990518,5.449323983,0.4539612560000001,6.04817008972168
9,789647.0625625674,789647.7512937725,8.722005526377657e-5,5.709590155,0.4685768490000001,6.3300511837005615
10,789647.2353349268,789647.4924081104,3.25554359548999e-5,5.888432773,0.48000404500000005,6.527253150939941
11,789647.2571450042,789647.2571450041,-1.4742699448844827e-14,6.069440213,0.49353651100000007,6.7288291454315186
