iter,LB,UB,gap,master_time,sub_time,total_time
1,-4.9999799e8,671783.0,74528.49699977522,2.078499037,5.598229596,7.676728963851929
2,-1.9467992e7,671783.0,2997.958418120137,2.0857048999999996,5.94889019,8.416337966918945
3,515441.579112073,540483.2049135143,4.633192220181637,2.1104215959999997,14.546863785,17.03973913192749
4,531539.0766660613,533677.8848913388,0.40076763265409454,2.5652666449999995,27.314815138,30.28927707672119
5,533114.172315657,533443.8495793511,0.06180168052440475,3.1026583189999997,34.478945038,38.00811314582825
6,533255.1109684164,533373.1805678818,0.022136396010695936,3.4988603639999996,40.9875025,44.92134213447571
7,533279.0967366796,533370.2608963521,0.01709209649584929,3.6915750079999996,47.983652283,52.1144700050354
8,533309.7964129531,533361.9373965447,0.009775910115780393,3.9270935069999995,54.547881581,58.919214963912964
9,533324.1714202737,533355.4903565793,0.005872056606119815,4.128415649999999,62.4369229,67.01361298561096
10,533342.5705485289,533351.9177579294,0.00175254069391755,4.368991970999999,67.168123299,71.9895269870758
11,533346.2973741477,533351.9177579294,0.0010537852390888188,4.510460266999999,71.862030895,76.8280930519104
12,533350.565919093,533350.902602054,6.31259756626546e-5,4.629000896999999,75.985856552,81.07344913482666
13,533364.8266042721,533350.902602054,-0.002610664414411922,4.913375285999999,80.265224579,85.6382429599762
