iter,LB,UB,gap,master_time,sub_time,total_time
1,-4.99997997e8,670237.0,74700.17829514039,2.010005355,5.4083028,7.418310165405273
2,-2.0226236e7,670237.0,3117.7737128806675,2.017105297,5.715699626,8.101994037628174
3,516100.18439923273,540109.9439822925,4.4453467021979085,2.042892644,12.922053333000001,15.334726095199585
4,531097.5808309184,533274.9298905487,0.4082976599100934,2.458491756,26.897730572,29.747051000595093
5,532571.9593016377,532934.6494932941,0.06805528445207892,2.971127821,35.899075243,39.2864191532135
6,532739.361257854,532884.8643223168,0.02730478461756248,3.514014913,41.516182105,45.456085205078125
7,532766.9052218562,532878.2171756488,0.02088881665731335,3.805230112,46.406789959,50.64050102233887
8,532799.0029911792,532878.2171756488,0.014865344822949031,4.047033061,52.970889845,57.44851016998291
9,532849.3162128405,532869.243748572,0.0037396670881730235,4.540663906,58.593450359,63.56844401359558
10,532858.7301922617,532864.7576283365,0.0011311380586750712,4.708855342,62.394440643,67.53943920135498
11,532884.1087615169,532864.7576283365,-0.0036315280572211533,4.997570995999999,71.056761685,76.49142408370972
