iter,LB,UB,gap,master_time,sub_time,total_time
1,-4.999998e8,664177.0,75381.1072951939,1.839973812,0.302234714,2.142210006713867
2,-1.9941503e7,574616.0,3570.4051053225107,1.844857983,0.340873762,2.2509329319000244
3,503440.9486009004,518980.6374804116,2.9942714153950942,1.871925118,0.34760170500000004,2.286081075668335
4,506247.3903293539,511254.889687228,0.979452609428841,2.213358281,0.351631581,2.6361241340637207
5,509089.05344776204,510676.54326912126,0.31086014078438556,3.017080375,0.355389948,3.446604013442993
6,509974.73957260884,510300.9574344228,0.06392656275897346,3.394889669,0.359326927,3.831054925918579
7,510113.49139402184,510163.71927590336,0.009845443723990278,3.669385503,0.584981696,4.3341450691223145
8,510136.3655034621,510143.5203533507,0.0014025170570874732,3.854695744,0.589957779,4.527213096618652
9,510138.68066134525,510139.3239232281,0.00012609533369800765,3.9401534029999996,0.595133515,4.620985984802246
10,510139.035969692,510139.03596969205,1.141015621414347e-14,4.008786067,0.600354356,4.6980109214782715
