iter,LB,UB,gap,master_time,sub_time,total_time
1,-4.99997998e8,671124.0,74601.58212193276,1.844023859,0.293500416,2.1375250816345215
2,-2.053249e7,671124.0,3159.418229716118,1.852125806,0.332611218,2.2491750717163086
3,516420.0263765083,541269.9519570376,4.591041030576493,1.872236464,0.343048896,2.2810111045837402
4,525821.0817399418,534299.6327507377,1.586853235729491,2.139236998,0.35020095,2.562814950942993
5,532152.7934176676,534082.3454218447,0.361283614917671,2.752237294,0.5842536460000001,3.4146289825439453
6,532887.8059626424,533188.9638514996,0.056482393536760954,3.0259154109999997,0.5910073480000001,3.699928045272827
7,533063.7199155223,533106.3971161721,0.008005381454945278,3.2333844229999995,0.5996070910000001,3.9210519790649414
8,533085.346844464,533089.8781945186,0.0008500161492483457,3.3761184179999995,0.6083356240000001,4.078364133834839
9,533087.4431320425,533087.8779098265,8.155837000705221e-5,3.4790119469999996,0.616834685,4.398526906967163
10,533087.5736446131,533087.573644613,-2.1837935750598454e-14,3.5766412759999997,0.6263606730000001,4.51154899597168
