iter,LB,UB,gap,master_time,sub_time,total_time
1,-4.999998e8,668015.0,74948.588729295,1.920684415,0.309774054,2.2304599285125732
2,-2.0431755e7,574837.0,3654.356278388482,1.925421977,0.32308693600000005,2.317125082015991
3,503439.7235645988,518628.0552928595,2.9285596051459475,1.958784745,0.32874344600000005,2.3575010299682617
4,506655.50767854234,511627.84623505204,0.9718662877910101,2.281343698,0.3318003560000001,2.6870059967041016
5,509499.2799860117,511056.0764443876,0.3046234122108789,2.894996888,0.33456209100000006,3.3058018684387207
6,510341.96533825144,510643.3884901318,0.05902811211785841,3.279060886,0.33727201800000006,3.694765090942383
7,510462.1268978619,510514.79250240186,0.01031617600771568,3.5392124469999997,0.34011953400000006,3.9600319862365723
8,510484.4285244659,510492.0590643989,0.0014947421409511742,3.7022254749999997,0.3531088680000001,4.138402938842773
9,510487.45004885655,510488.9098924355,0.0002859696950577496,3.7659380729999996,0.35600428400000006,4.207256078720093
10,510487.70863066684,510487.93471839954,4.428855558181522e-5,3.8288719349999996,0.3589109120000001,4.275446891784668
11,510487.7204719415,510487.73013674794,1.8932495044152873e-6,3.8439650059999995,0.36157218800000007,4.295469045639038
12,510487.7209086188,510487.7209086189,1.1402362589615944e-14,3.8569745179999995,0.3642099900000001,4.313304901123047
