iter,LB,UB,gap,master_time,sub_time,total_time
1,-4.99997999e8,669816.0,74747.067104996,2.020936926,0.354514027,2.375452995300293
2,-1.9763004e7,669816.0,3050.5123795191516,2.029196973,0.35615583,2.6905620098114014
3,515795.8490786524,540787.044503655,4.621263707961065,2.052344724,0.36752246,2.7266910076141357
4,525715.7121169355,534460.6228934831,1.6362123610162511,2.307040026,0.374425845,2.9964709281921387
5,531914.4162066862,533793.6320050427,0.3520491226727143,2.805373173,0.591982129,3.7172458171844482
6,532730.9705156289,533074.1669518736,0.0643806167173787,3.0181120200000002,0.5987085,3.9418067932128906
7,532941.6585122298,532995.4112044354,0.010085019697286141,3.2686265390000004,0.605869888,4.204798936843872
8,532965.0421090731,532972.5889035523,0.001415981728939619,3.4008790000000007,0.6140158219999999,4.350867986679077
9,532968.6623060163,532969.4705182222,0.00015164324611280228,3.4907079020000005,0.621433826,4.4567248821258545
10,532968.8026628052,532968.8778403965,1.4105437375381417e-5,3.5808444900000005,0.628875631,4.559583902359009
11,532968.8082767769,532968.8104428172,4.064103188174628e-7,3.6090177910000003,0.635988456,4.600172996520996
12,532968.808283468,532968.8082834681,2.1842802058505726e-14,3.6344142770000003,0.6474573109999999,4.642358779907227
