iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.49979991e8,1.012861e6,74145.69738591969,1.980740393,0.513783085,2.4945249557495117
2,-3.2828632e7,1.012861e6,3341.178404539221,2.004482609,0.519270105,2.6215169429779053
3,832704.3167888544,881492.712689797,5.534747502570854,2.097138846,0.56721283,2.764112949371338
4,863345.6020217084,878551.0647934788,1.7307431953707528,2.721613438,0.590062721,3.4373199939727783
5,872527.2078204186,874492.8509727056,0.22477521115245205,3.239624691,0.626906475,4.011152982711792
6,873894.3473859982,874207.1890578244,0.0357857583124392,3.947827636,0.664127441,4.776383876800537
7,874081.7266797627,874125.0349581722,0.004954471806382216,4.547470722,0.699345131,5.430552005767822
8,874105.9725675709,874110.9128202571,0.0005651745806867087,4.940723609,0.733822841,5.877558946609497
9,874108.8060791781,874109.1129829733,3.5110467407829205e-5,5.205442004,0.769868904,6.19781494140625
10,874108.9097260758,874108.938683008,3.3127372173725665e-6,5.485208554,0.801660076,6.532238006591797
11,874108.9109320394,874108.9109320394,0.0,5.576598875,0.834449391,6.67956805229187
