iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.49979991e8,1.012861e6,74145.69738591969,2.091338888,0.32811108,2.4194509983062744
2,-3.2828632e7,1.012861e6,3341.178404539221,2.116448831,0.333623617,2.5467019081115723
3,832704.3167888544,881492.712689797,5.534747502570854,2.211978347,0.381867552,2.6924190521240234
4,863345.6020217084,878551.0647934788,1.7307431953707528,2.849761273,0.410550065,3.385612964630127
5,872527.2078204186,874492.8509727056,0.22477521115245205,3.377337212,0.446854858,3.966843843460083
6,873894.3473859982,874207.1890578244,0.0357857583124392,4.094030197,0.480414112,4.7379469871521
7,874081.7266797627,874125.0349581722,0.004954471806382216,4.722837452,0.513873106,5.41989803314209
8,874105.9725675709,874110.9128202571,0.0005651745806867087,5.13431646,0.5485104470000001,5.886809825897217
9,874108.8060791781,874109.1129829733,3.5110467407829205e-5,5.407945052,0.5787819700000001,6.214498996734619
10,874108.9097260758,874108.938683008,3.3127372173725665e-6,5.699512442,0.6150868410000001,6.566380977630615
11,874108.9109320394,874108.9109320394,0.0,5.792247978,0.651197792,6.716251850128174
