iter,LB,UB,gap,master_time,sub_time,total_time
1,-4.99997999e8,669816.0,74747.067104996,1.733382355,0.300724913,2.0341079235076904
2,-1.9763004e7,669816.0,3050.5123795191516,1.7411063850000001,0.302248684,2.319469928741455
3,515795.8490786524,540787.044503655,4.621263707961065,1.762906577,0.312522966,2.3527579307556152
4,525715.7121169355,534460.6228934831,1.6362123610162511,1.999164079,0.318015464,2.601191997528076
5,531914.4162066862,533793.6320050427,0.3520491226727143,2.458444157,0.5157198700000001,3.2621500492095947
6,532730.9705156289,533074.1669518736,0.0643806167173787,2.6530026070000003,0.5220336820000001,3.4675400257110596
7,532941.6585122298,532995.4112044354,0.010085019697286141,2.8837745450000005,0.5288802510000001,3.7097249031066895
8,532965.0421090731,532972.5889035523,0.001415981728939619,3.0076643670000007,0.5358840880000001,3.845526933670044
9,532968.6623060163,532969.4705182222,0.00015164324611280228,3.091954259000001,0.5429652670000001,3.945085048675537
10,532968.8026628052,532968.8778403965,1.4105437375381417e-5,3.176097080000001,0.5497824010000001,4.041033029556274
11,532968.8082767769,532968.8104428172,4.064103188174628e-7,3.203962729000001,0.5565263730000001,4.080310106277466
12,532968.808283468,532968.8082834681,2.1842802058505726e-14,3.227186017000001,0.5669425300000001,4.1188719272613525
