iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.499998e8,990921.0,75787.14357653134,1.880452735,0.487334079,2.3677868843078613
2,-4.2573567e7,861829.0,5039.9088450261015,1.888190044,0.49196061999999996,2.4736669063568115
3,753799.1303260798,774058.8874809868,2.6173405515487507,1.9383428809999999,0.5151310619999999,2.548874855041504
4,757363.7287717845,764214.8271848728,0.8964885486880243,2.816260437,0.5225059349999999,3.441864013671875
5,761100.8545120513,763356.6818751881,0.2955141962726205,3.826373374,0.5330256599999998,4.467254877090454
6,762389.1424454066,762824.541791138,0.05707725982557276,4.873865626000001,0.5398645009999998,5.525732040405273
7,762594.9919823004,762675.6527096846,0.010576019713960211,5.864412283000001,0.5465142539999999,6.527568817138672
8,762631.2262751783,762642.7103664508,0.0015058284982570045,6.538298013000001,0.5567966759999998,7.215939044952393
9,762636.8791741377,762637.359114768,6.293169676605e-5,6.863123869000002,0.5628769049999999,7.551029920578003
10,762637.0317974008,762637.0365000902,6.166353237375203e-7,6.979200307000002,0.5687439909999998,7.6771018505096436
11,762637.0323257002,762637.0323257002,0.0,7.0070950550000015,0.5748215799999998,7.718914031982422
