iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.49998e8,990837.0,75793.37842652222,2.028725914,0.501025693,2.5297529697418213
2,-4.2573247e7,990837.0,4396.695319209921,2.043779329,0.506571857,2.6462080478668213
3,768586.3391257479,799200.1196162191,3.8305525411047356,2.098563788,0.537273295,2.733654022216797
4,780175.5628426592,791311.7012239738,1.4073011133399878,2.873096168,0.550200692,3.534919023513794
5,788352.430345788,790426.7243620317,0.2624271108644332,3.942691084,0.565062426,4.631357908248901
6,789265.640289623,789623.7554536574,0.04535263301805755,4.621802841,0.582647538,5.337234020233154
7,789478.1310379462,789537.9867110959,0.007581101119533071,5.302490053,0.596711973,6.040668964385986
8,789508.9242960537,789517.5721862908,0.001095338538583293,5.738458645,0.613149177,6.501786947250366
9,789512.2963650035,789513.2658078396,0.00012278993629491908,5.954593236,0.625722658,6.739109992980957
10,789512.4225233111,789512.5109242066,1.1196896091107684e-5,6.102312153,0.638551387,6.911855936050415
11,789512.4315740052,789512.4351959279,4.587543562364781e-7,6.145224495,0.654765806,6.979507923126221
12,789512.43182572,789512.4351959279,4.2687204160184693e-7,6.1825120469999995,0.66773929,7.038594007492065
13,789512.4318806865,789512.4318806864,-1.474521706385592e-14,6.223989658,0.684111562,7.105771064758301
