iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.49979998e8,1.018182e6,73758.7366502256,1.755019752,0.707841615,2.462862014770508
2,-3.3787299e7,1.018182e6,3418.3948449294917,1.777152304,0.712686476,2.5884430408477783
3,831871.0082280339,881754.648995187,5.657315311464313,1.828285754,0.762307284,2.6910409927368164
4,865880.6347820086,879728.6868629807,1.5741276018124184,2.2941126499999998,0.786381768,3.2090299129486084
5,874032.8777892862,875796.9390628099,0.20142354863804893,2.7654581319999996,0.823251676,3.737307071685791
6,875471.3987618778,875723.4226269424,0.028778933913700747,3.4330806069999995,0.858889494,4.460671901702881
7,875603.3295823813,875633.2878932178,0.003421330738640651,3.9119810409999993,0.893886197,4.99422812461853
8,875623.8093236429,875625.6133786944,0.00020603041116713233,4.2619016059999995,0.9293014660000001,5.3995490074157715
9,875624.6138970446,875624.9750915825,4.124991271688711e-5,4.5225023779999995,0.9663774820000001,5.71792197227478
10,875624.6740122214,875624.691092476,1.950636476300238e-6,4.609113306999999,1.000411309,5.862417936325073
11,875624.6741566827,875624.6741566836,1.0636093318320863e-13,4.693673584999999,1.0383295399999999,6.009210109710693
