iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.499998e8,998397.0,75220.39799799077,1.837457196,0.495655684,2.3331139087677
2,-4.5854821e7,863058.0,5413.0636643192,1.8450559549999999,0.501165232,2.4403960704803467
3,753647.2899968593,774501.6224579138,2.6926131406765093,1.901999791,0.527089371,2.525023937225342
4,757119.9865108404,764137.9615425733,0.9184172734417841,2.645640785,0.533171765,3.282033920288086
5,760907.0347022631,763194.3450218465,0.29970221012551174,3.606575622,0.5400046079999999,4.253900051116943
6,762310.7005288695,762857.2965259386,0.07165114623118057,4.587542257,0.546621646,5.251341104507446
7,762525.2348282863,762600.5437198593,0.009875273784312195,5.456042019,0.553550918,6.130965948104858
8,762565.3625027045,762574.6643650491,0.0012197969299644314,5.962569299,0.563443493,6.652453899383545
9,762568.3143180076,762569.3729919597,0.00013882985464920368,6.176892066,0.570291625,6.877485990524292
10,762568.505620195,762568.6254208895,1.5710152571977578e-5,6.298582585999999,0.577278322,7.011069059371948
11,762568.5145449918,762568.5149734914,5.619162678783401e-8,6.42105284,0.589819848,7.151248931884766
12,762568.5145450626,762568.5145450627,1.5266211442834943e-14,6.45414593,0.5969699789999999,7.196631908416748
