iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.49979998e8,1.017899e6,73779.21552138278,1.869686872,0.339374726,2.2090630531311035
2,-3.4392962e7,1.017899e6,3478.8187236651183,1.893276414,0.342144229,2.3386549949645996
3,831275.5080936076,880100.806642992,5.547693875616462,1.98123238,0.390595303,2.476933002471924
4,864955.6825473758,879038.1361175678,1.6020298769277186,2.758993353,0.417881559,3.307379961013794
5,872374.6304585853,874259.7287288584,0.215622223960142,3.233238198,0.45126434400000004,3.8317880630493164
6,873767.7796632408,874055.0564224184,0.03286712399485764,3.940483772,0.48036483700000004,4.592001914978027
7,873925.5584137589,873957.3468183926,0.0036372947432138612,4.443380955,0.509635489,5.147478103637695
8,873945.6663087964,873948.1746578922,0.0002870134830137204,4.8196149130000006,0.538874438,5.576843023300171
9,873946.6859276206,873946.8061163913,1.3752412602021473e-5,5.091538246000001,0.568153402,5.9021689891815186
10,873946.7185474656,873946.724131824,6.38981553440409e-7,5.177685676,0.6018298369999999,6.045912027359009
11,873946.718954769,873946.71895477,1.198857863664155e-13,5.256152961000001,0.6364972819999999,6.179487943649292
