iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.49979988e8,1.028964e6,72986.90255441394,1.935439083,0.355419731,2.2908599376678467
2,-3.6248819e7,1.028964e6,3622.8461831512086,1.9622183379999998,0.358167506,2.428363084793091
3,831122.7342805184,880594.082056576,5.617951424397518,2.0429263939999998,0.40817119300000004,2.560920000076294
4,866014.6304027224,880594.082056576,1.655638159616538,2.6489490909999995,0.43561286500000007,3.2200241088867188
5,873790.5944055947,875768.6513144035,0.22586523345406168,3.0661674209999994,0.4698684740000001,3.688724994659424
6,875396.9412181472,875698.7266964195,0.03446224929558217,3.7637697119999993,0.5009589850000001,4.442058086395264
7,875541.0562025926,875579.3068906346,0.004368614897702666,4.390973041999999,0.5331727540000002,5.125814914703369
8,875563.5121638261,875568.4297933236,0.0005616499327911798,4.834895699999999,0.5628638480000002,5.624704122543335
9,875565.75982161,875566.0162413594,2.928616971289059e-5,5.114321690999999,0.5932659770000002,5.958883047103882
10,875565.9282269629,875565.9306548545,2.7729397756183123e-7,5.2054434569999986,0.6240128900000002,6.105713129043579
11,875565.9286803883,875565.9286803966,9.57312624552675e-13,5.5121197419999985,0.6596184370000001,6.472944974899292
