iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.49979901e8,1.028543e6,73016.72793456375,1.640343828,0.525634475,2.1659791469573975
2,-3.8322049e7,1.028543e6,3825.857742457048,1.663816164,0.5478954880000001,2.308357000350952
3,828643.88276842,879793.6845473463,5.813840526173229,1.724744018,0.5961949000000001,2.4194791316986084
4,862637.2678521298,878204.6833188437,1.772640907343237,2.24159135,0.6224795190000001,2.994460105895996
5,871368.2508136267,873496.6774009647,0.24366739363805928,2.6616284980000002,0.6563039070000001,3.4655380249023438
6,873013.245654413,873325.8432368434,0.035793923293481474,3.3428712910000002,0.688974194,4.199950933456421
7,873162.758701878,873213.2811955833,0.005785813705913366,3.8565151680000005,0.721946673,4.766361951828003
8,873189.5761919251,873193.1144095547,0.0004052044812616021,4.254821386000001,0.754158897,5.216663122177124
9,873191.3773397073,873191.9100502875,6.100727389063584e-5,4.524694296000001,0.7833593520000001,5.535382032394409
10,873191.4667250075,873191.4874998209,2.379181848004533e-6,4.601481609,0.812682117,5.6648290157318115
11,873191.4683024269,873191.4683024272,3.999649311276186e-14,4.685198356000001,0.846704785,5.80591893196106
