iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.49979991e8,1.012861e6,74145.69738591969,2.077800046,0.353418991,2.431220054626465
2,-3.2828632e7,1.012861e6,3341.178404539221,2.1041011700000003,0.35561868900000004,2.56083607673645
3,832704.3167888545,881492.712689797,5.53474750257084,2.2142158020000005,0.40574655200000004,2.7228450775146484
4,863345.6020217084,878551.064793479,1.7307431953707788,2.8160309990000005,0.43405212700000007,3.3762569427490234
5,872527.2078204186,874492.8509727046,0.22477521115233254,3.2968417600000004,0.46917238000000006,3.908169984817505
6,873894.3473859981,874207.1890578247,0.03578575831247914,3.9393426190000005,0.49690162100000007,4.59835410118103
7,874081.7266797625,874125.0349581722,0.004954471806408853,4.5282262310000005,0.5250784940000001,5.239386081695557
8,874105.9927852186,874110.6343251935,0.0005310014307765361,4.947080960000001,0.552966413,5.711031913757324
9,874108.79550294,874109.1360805326,3.8962822667055366e-5,5.210246569000001,0.585185579,6.025706052780151
10,874108.9097288834,874108.9425962365,3.760098021953846e-6,5.276300910000001,0.617281052,6.142756938934326
11,874108.9109320395,874108.9109320394,-1.3318171268017873e-14,5.334705873000001,0.6502975270000001,6.253094911575317
