iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.49979998e8,1.017899e6,73779.21552138278,1.972161623,0.33000475,2.3021669387817383
2,-3.4392962e7,1.017899e6,3478.8187236651183,1.99508661,0.334540229,2.429102897644043
3,831275.5080936076,880100.806642992,5.547693875616462,2.081535738,0.384285661,2.567203998565674
4,864955.6825473758,879038.1361175678,1.6020298769277186,2.840605695,0.408524955,3.3786168098449707
5,872374.6304585853,874259.7287288584,0.215622223960142,3.306221893,0.439554184,3.895681858062744
6,873767.7796632408,874055.0564224184,0.03286712399485764,3.998156752,0.472594481,4.644670009613037
7,873925.5584137589,873957.3468183926,0.0036372947432138612,4.574219062,0.5070558470000001,5.274855852127075
8,873945.6663087964,873948.1746578922,0.0002870134830137204,4.932977701,0.5404067450000001,5.687114000320435
9,873946.6859276206,873946.8061163913,1.3752412602021473e-5,5.189931057000001,0.574180364,5.9980080127716064
10,873946.7185474656,873946.724131824,6.38981553440409e-7,5.271662277000001,0.6076871490000001,6.133879899978638
11,873946.718954769,873946.71895477,1.198857863664155e-13,5.348683727000001,0.6374873580000001,6.264180898666382
