iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.499998e8,1.008047e6,74501.2729565189,1.970390394,0.479009095,2.4494011402130127
2,-4.6773452e7,863939.0,5513.97621822837,1.9796758810000001,0.483731218,2.560969114303589
3,753521.4826687486,776563.8700372565,2.9672237220362097,2.037835133,0.5059894580000001,2.642965078353882
4,756792.5242361788,764587.8477597837,1.019545830664838,2.904895925,0.5130283290000001,3.5247981548309326
5,760829.3161176813,763421.4715418452,0.33954447455200065,4.11519711,0.521765495,4.7481300830841064
6,762438.3155832966,763032.6709494151,0.07789382928766987,5.361661311000001,0.527169911,6.003173112869263
7,762682.4925015258,762795.7730822008,0.014850709019698408,6.268909538000001,0.53254919,6.919286012649536
8,762732.986610581,762751.431431506,0.0024181955175460335,6.972637798000001,0.540931578,7.635210037231445
9,762737.9608708204,762740.1544824479,0.00028759619046581927,7.241151905000001,0.546199377,7.912430047988892
10,762738.5103795776,762738.8787330925,4.829352811115582e-5,7.379586010000001,0.551435496,8.05945897102356
11,762738.5141895185,762738.5141895185,0.0,7.5239251430000005,0.556890898,8.21569299697876
