iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.49979991e8,1.012861e6,74145.69738591969,1.888004651,0.320835343,2.2088420391082764
2,-3.2828632e7,1.012861e6,3341.178404539221,1.913280229,0.32358202199999997,2.334773063659668
3,832704.3167888544,881492.712689797,5.534747502570854,2.005108016,0.37242306699999994,2.4772801399230957
4,863345.6020217084,878551.0647934788,1.7307431953707528,2.648744296,0.40028512799999993,3.172950029373169
5,872527.2078204186,874492.8509727056,0.22477521115245205,3.167888895,0.4336791869999999,3.742927074432373
6,873894.3473859982,874207.1890578244,0.0357857583124392,3.86742725,0.46360209699999994,4.495145082473755
7,874081.7266797627,874125.0349581722,0.004954471806382216,4.453774221,0.4928586259999999,5.133419036865234
8,874105.9725675709,874110.9128202571,0.0005651745806867087,4.839350475,0.5230904759999999,5.571983098983765
9,874108.8060791781,874109.1129829733,3.5110467407829205e-5,5.09781069,0.552943412,5.88311505317688
10,874108.9097260758,874108.938683008,3.3127372173725665e-6,5.372429,0.587647904,6.21536111831665
11,874108.9109320394,874108.9109320394,0.0,5.441566331000001,0.622359016,6.339023113250732
