iter,LB,UB,gap,master_time,sub_time,total_time
1,-4.99997998e8,671124.0,74601.58212193276,2.018682807,0.4685911,2.4872751235961914
2,-2.053249e7,671124.0,3159.418229716118,2.026167502,0.469975029,2.5722219944000244
3,516420.0263765083,541269.9519570376,4.591041030576493,2.04511005,0.48118553399999997,2.6034491062164307
4,525821.0817399418,534299.6327507377,1.586853235729491,2.306169834,0.489087768,2.8798060417175293
5,532152.7934176676,534082.3454218447,0.361283614917671,2.911748083,0.495801917,3.50646710395813
6,532887.8059626424,533188.9638514996,0.056482393536760954,3.180949112,0.502272045,3.7867019176483154
7,533063.7199155223,533106.3971161721,0.008005381454945278,3.3740353499999998,0.509474338,3.9916391372680664
8,533085.346844464,533089.8781945186,0.0008500161492483457,3.503988936,0.519928851,4.137447118759155
9,533087.4431320425,533087.8779098265,8.155837000705221e-5,3.5891901539999997,0.526720183,4.234112977981567
10,533087.5736446131,533087.573644613,-2.1837935750598454e-14,3.674700379,0.533503432,4.331341981887817
