iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.49979998e8,1.017899e6,73779.21552138278,1.948016625,0.319331603,2.2673499584198
2,-3.4392962e7,1.017899e6,3478.8187236651183,1.971047794,0.322022894,2.3932461738586426
3,831275.5080936076,880100.806642992,5.547693875616462,2.078566939,0.36985412,2.550417184829712
4,864955.6825473758,879038.1361175678,1.6020298769277186,2.847475956,0.397912714,3.3712780475616455
5,872374.6304585853,874259.7287288584,0.215622223960142,3.312579852,0.431322737,3.887348175048828
6,873767.7796632408,874055.0564224184,0.03286712399485764,4.005153798,0.460367293,4.631680965423584
7,873925.5584137589,873957.3468183926,0.0036372947432138612,4.583799916,0.490275299,5.2628209590911865
8,873945.6663087964,873948.1746578922,0.0002870134830137204,4.943110525,0.519552962,5.674345970153809
9,873946.6859276206,873946.8061163913,1.3752412602021473e-5,5.198641454,0.553388745,5.986406087875366
10,873946.7185474656,873946.724131824,6.38981553440409e-7,5.283355199,0.587606113,6.12489914894104
11,873946.718954769,873946.71895477,1.198857863664155e-13,5.360507144,0.6220812259999999,6.25591516494751
