iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.49998e8,994852.0,75487.89689320623,1.76667559,0.550991531,2.3176681995391846
2,-4.2978986e7,994852.0,4420.138673893202,1.790675238,0.5643537359999999,2.4450790882110596
3,767924.557427288,799620.2608445521,3.9638444608428642,1.846975214,0.5834122159999999,2.5223100185394287
4,779527.7652890069,791122.2631979905,1.4655759859562834,2.912586423,0.594802831,3.620737075805664
5,788474.2285559857,790487.7703218675,0.2547214316879252,3.978779051,0.61280571,4.712499141693115
6,789356.662066193,789732.5599034684,0.04759811819350004,4.593751394,0.62584089,5.348816156387329
7,789572.8738655583,789644.2014628556,0.009032877993040972,5.3074200099999995,0.642498106,6.087383985519409
8,789615.2180612055,789621.5314563952,0.0007995469903231842,5.774095247999999,0.65480202,6.574659109115601
9,789618.2547836863,789618.9727450351,9.092503772169271e-5,5.972497825,0.668179149,6.798206090927124
10,789618.4619910035,789618.4660213161,5.104126635519877e-7,6.136434575,0.684773562,6.98704719543457
11,789618.4641471853,789618.4660213161,2.3734637447639568e-7,6.180418377,0.6977528449999999,7.052581071853638
12,789618.464254854,789618.4642548541,1.4743237031164594e-14,6.221965797999999,0.7144415779999999,7.119127035140991
