iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.499998e8,995628.0,75429.31978610485,2.052866674,0.310200158,2.363068103790283
2,-4.4870195e7,862493.0,5302.383671519653,2.060828092,0.314962126,2.4675838947296143
3,753574.5030830674,775393.7406174289,2.813955851254018,2.120555699,0.337666971,2.551851987838745
4,757036.125224394,764148.8406998813,0.93080236423218,2.885902273,0.344243936,3.3314619064331055
5,760892.5563418978,763133.5779520656,0.29366046455219313,3.929164703,0.353810441,4.3887269496917725
6,762275.4938656803,762797.6245177381,0.06844943341137531,5.004546408,0.36056536,5.475105047225952
7,762473.5413510149,762562.8582279221,0.011712723212721037,5.796867197,0.367075852,6.2782979011535645
8,762514.2483251214,762527.9562445997,0.0017976940210573569,6.363052744,0.377514829,6.859086990356445
9,762519.7325485152,762520.5389157945,0.00010575023728669174,6.644710128,0.38351862,7.151169061660767
10,762520.1432925339,762520.2085483245,8.5579096616803e-6,6.772924267,0.393420475,7.293219089508057
11,762520.152214453,762520.1535675386,1.7744916207029865e-7,6.896580941,0.399655559,7.4272301197052
12,762520.1522565077,762520.1522565077,0.0,6.92373501,0.40575042699999997,7.464708089828491
