iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.499998e8,991989.0,75705.65691756662,1.873933397,0.714046287,2.5879809856414795
2,-4.2909773e7,862944.0,5072.486395409203,1.881309975,0.718817846,2.7005810737609863
3,753886.5307470548,774625.5395711975,2.6772947398071767,1.943168092,0.743747283,2.7894818782806396
4,757175.7391407965,764107.3174114183,0.9071472177630857,2.8937088930000003,0.750994276,3.7554149627685547
5,760748.5841557719,763016.0377502051,0.29716984732312735,3.9469711420000007,0.758211275,4.820915937423706
6,762246.2532316842,762681.6951594586,0.057093533323007456,5.0327889070000005,0.765115338,5.918783903121948
7,762424.2374195763,762506.6306059087,0.010805569817399911,5.923588666000001,0.771988027,6.8213958740234375
8,762460.9786069788,762469.586725741,0.0011289786389025495,6.515067172,0.7818725,7.42770791053772
9,762464.2663595262,762465.3064456823,0.00013641094844761299,6.7162668860000005,0.788066472,7.6397788524627686
10,762464.4538551343,762464.5027941458,6.418529826112514e-6,6.840210314,0.794000071,7.774214029312134
11,762464.4543606946,762464.4543606944,-3.0536589912128005e-14,6.869410578,0.803690655,7.817517995834351
