iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.49979988e8,1.028964e6,72986.90255441394,1.797284964,0.30726754,2.104552984237671
2,-3.6248819e7,1.028964e6,3622.8461831512086,1.820625739,0.312152507,2.2285139560699463
3,831122.7342805184,880594.082056576,5.617951424397518,1.892105576,0.35895781200000004,2.3485729694366455
4,866014.6304027224,880594.082056576,1.655638159616538,2.427076199,0.38134842300000005,2.931536912918091
5,873790.5944055947,875768.6513144035,0.22586523345406168,2.823229972,0.414618256,3.3795409202575684
6,875396.9412181472,875698.7266964195,0.03446224929558217,3.4848756229999998,0.44712239000000004,4.093592882156372
7,875541.0562025926,875579.3068906346,0.004368614897702666,4.074163434,0.47969876600000005,4.734651803970337
8,875563.5121638261,875568.4297933236,0.0005616499327911798,4.493447027,0.512003336,5.205735921859741
9,875565.75982161,875566.0162413594,2.928616971289059e-5,4.7582036830000005,0.544523873,5.5223939418792725
10,875565.9282269629,875565.9306548545,2.7729397756183123e-7,4.845830873000001,0.5738954230000001,5.6621198654174805
11,875565.9286803883,875565.9286803966,9.57312624552675e-13,5.125611785,0.602615815,5.993558883666992
