iter,LB,UB,gap,master_time,sub_time,total_time
1,-4.99997998e8,671124.0,74601.58212193276,1.564232748,0.27858988,1.8428239822387695
2,-2.053249e7,671124.0,3159.418229716118,1.571707968,0.28092169100000003,1.9133219718933105
3,516420.0263765083,541269.9519570376,4.591041030576493,1.5902113679999998,0.31384972800000005,1.9659440517425537
4,525821.0817399418,534299.6327507377,1.586853235729491,1.834941837,0.31958933200000006,2.2228541374206543
5,532152.7934176676,534082.3454218447,0.361283614917671,2.400776819,0.32543807100000005,2.7985849380493164
6,532887.8059626424,533188.9638514996,0.056482393536760954,2.651532833,0.34513866900000006,3.0732181072235107
7,533063.7199155223,533106.3971161721,0.008005381454945278,2.832710172,0.3518811090000001,3.2657670974731445
8,533085.346844464,533089.8781945186,0.0008500161492483457,2.9543269370000003,0.3585718420000001,3.39872407913208
9,533087.4431320425,533087.8779098265,8.155837000705221e-5,3.032676191,0.3648729180000001,3.487982988357544
10,533087.5736446131,533087.573644613,-2.1837935750598454e-14,3.1118163890000003,0.3773769790000001,3.5841751098632812
