iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.49979988e8,1.028964e6,72986.90255441394,1.64396204,0.556511827,2.200474977493286
2,-3.6248819e7,1.028964e6,3622.8461831512086,1.668948836,0.559192946,2.3316750526428223
3,831122.7342805184,880594.082056576,5.617951424397518,1.743838151,0.607454807,2.456609010696411
4,866014.6304027224,880594.082056576,1.655638159616538,2.309425769,0.633956909,3.0726728439331055
5,873790.5944055947,875768.6513144035,0.22586523345406168,2.74406169,0.668240065,3.55800199508667
6,875396.9412181472,875698.7266964195,0.03446224929558217,3.4461648470000004,0.697740383,4.314138889312744
7,875541.0562025926,875579.3068906346,0.004368614897702666,4.032070964000001,0.727958303,4.953374862670898
8,875563.5121638261,875568.4297933236,0.0005616499327911798,4.461978108000001,0.757289922,5.43590784072876
9,875565.75982161,875566.0162413594,2.928616971289059e-5,4.727450498000001,0.791103537,5.758940935134888
10,875565.9282269629,875565.9306548545,2.7729397756183123e-7,4.815978086000001,0.82514922,5.901727914810181
11,875565.9286803883,875565.9286803966,9.57312624552675e-13,5.102639496000001,0.854734711,6.23832106590271
