iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.49979998e8,1.017899e6,73779.21552138278,1.900042427,0.505262129,2.4053051471710205
2,-3.4392962e7,1.017899e6,3478.8187236651183,1.9230888130000001,0.510296594,2.529917001724243
3,831275.5080936076,880100.806642992,5.547693875616462,2.0074104200000003,0.5575163280000001,2.6632699966430664
4,864955.6825473758,879038.1361175678,1.6020298769277186,2.7554563300000003,0.5800391420000001,3.4592630863189697
5,872374.6304585853,874259.7287288584,0.215622223960142,3.2352734420000004,0.6161718460000001,3.9935200214385986
6,873767.7796632408,874055.0564224184,0.03286712399485764,3.9535574710000003,0.6514785460000001,4.7672951221466064
7,873925.5584137589,873957.3468183926,0.0036372947432138612,4.467758373000001,0.6875556730000001,5.337054967880249
8,873945.6663087964,873948.1746578922,0.0002870134830137204,4.840016468000001,0.7222644480000001,5.763537168502808
9,873946.6859276206,873946.8061163913,1.3752412602021473e-5,5.107590816000001,0.7565465250000001,6.085870027542114
10,873946.7185474656,873946.724131824,6.38981553440409e-7,5.193133759000001,0.7889173230000001,6.2259931564331055
11,873946.718954769,873946.71895477,1.198857863664155e-13,5.276015655000001,0.819383445,6.362821102142334
