iter,LB,UB,gap,master_time,sub_time,total_time
1,-4.999998e8,672459.0,74453.94574241701,3.05842108,0.575319952,3.633744955062866
2,-2.1803368e7,575773.0,3886.799311534233,3.064711613,0.577851502,3.7583019733428955
3,503502.93159801065,519908.04106444906,3.1553867550982537,3.102951127,0.588033535,3.808542013168335
4,506257.222041908,511798.8859557657,1.0827815507079233,3.563072381,0.609796495,4.296900987625122
5,509194.08133221115,510998.8578800951,0.35318602381444375,4.522797375,0.614186988,5.264688968658447
6,510288.4001245401,510667.0376040591,0.074145666674609,5.219557666,0.618535272,5.969060897827148
7,510441.03952857136,510507.78474674915,0.013074280191614003,5.701879548,0.622750267,6.459033012390137
8,510469.804086698,510477.389510917,0.0014859471496461015,5.995065653,0.626970883,6.759732961654663
9,510472.18155969976,510472.44469230995,5.154687837112921e-5,6.13994308,0.631084459,6.9120330810546875
10,510472.2435609518,510472.2592270326,3.068938719042474e-6,6.219507121,0.635187986,6.9990410804748535
11,510472.2437150155,510472.2437150155,0.0,6.237995443,0.6394543970000001,7.041684865951538
