iter,LB,UB,gap,master_time,sub_time,total_time
1,-4.999998e8,664177.0,75381.1072951939,1.886218782,0.287710569,2.1739320755004883
2,-1.9941503e7,574616.0,3570.4051053225107,1.891124524,0.30273758100000003,2.257534980773926
3,503440.9486009004,518980.6374804116,2.9942714153950942,1.9320710280000002,0.309120329,2.306043863296509
4,506247.3903293539,511254.889687228,0.979452609428841,2.2616492480000003,0.31287952300000005,2.6436798572540283
5,509089.05344776204,510676.54326912126,0.31086014078438556,3.0347178470000005,0.31613007600000004,3.4227499961853027
6,509974.73957260884,510300.9574344228,0.06392656275897346,3.4022241170000003,0.31942161300000005,3.796020984649658
7,510113.49139402184,510163.71927590336,0.009845443723990278,3.668765533,0.3558720510000001,4.1018359661102295
8,510136.3655034621,510143.5203533507,0.0014025170570874732,3.8349003130000003,0.35936290700000006,4.274030923843384
9,510138.68066134525,510139.3239232281,0.00012609533369800765,3.9048691680000003,0.36280075400000006,4.350174903869629
10,510139.035969692,510139.03596969205,1.141015621414347e-14,3.9651693640000003,0.36649450200000006,4.417049884796143
