iter,LB,UB,gap,master_time,sub_time,total_time
1,-4.999998e8,672459.0,74453.94574241701,2.010327924,0.354287269,2.3646161556243896
2,-2.1803368e7,575773.0,3886.799311534233,2.0161683189999997,0.35737625900000003,2.446829080581665
3,503502.9315980106,519908.04106444906,3.155386755098265,2.0461512569999996,0.366794137,2.4876410961151123
4,506257.22204190784,511798.8859557657,1.0827815507079575,2.4358535219999995,0.37162008100000005,2.8874502182006836
5,509194.08133221115,510998.85788009514,0.35318602381445513,3.2560908169999996,0.37577792700000007,3.7284770011901855
6,510288.99948115635,510665.4844165989,0.07372437474850617,3.8120962109999996,0.37956716200000007,4.291266202926636
7,510441.1404188619,510506.39501851087,0.01278232756450139,4.163372818,0.38388719300000007,4.650104999542236
8,510469.71125899744,510477.92157124635,0.0016083579528052565,4.400102741,0.38802547500000006,4.894304037094116
9,510472.00731306116,510473.13885289634,0.0002216649122282648,4.491761848,0.39256605000000006,4.993890047073364
10,510472.2416758288,510472.25176221156,1.9758924612310436e-6,4.564724592,0.3973066920000001,5.075543165206909
11,510472.2437150155,510472.2437150155,0.0,4.584254514,0.4161221690000001,5.117865085601807
