iter,LB,UB,gap,master_time,sub_time,total_time
1,-7.49998e8,990837.0,75793.37842652222,1.826477602,0.306157705,2.1326358318328857
2,-4.2573247e7,990837.0,4396.695319209921,1.841193089,0.311650744,2.2453389167785645
3,768586.3391257479,799200.1196162191,3.8305525411047356,1.8944293959999998,0.341812315,2.3305418491363525
4,780175.5628426592,791311.7012239738,1.4073011133399878,2.641996517,0.35270141099999996,3.1006059646606445
5,788352.430345788,790426.7243620317,0.2624271108644332,3.6286507869999998,0.36651454399999994,4.112114906311035
6,789265.640289623,789623.7554536574,0.04535263301805755,4.266944143,0.38339054199999995,4.775259971618652
7,789478.1310379462,789537.9867110959,0.007581101119533071,4.9050898929999995,0.39569628199999995,5.433604001998901
8,789508.9242960537,789517.5721862908,0.001095338538583293,5.315078955,0.41154777299999995,5.86726188659668
9,789512.2963650035,789513.2658078396,0.00012278993629491908,5.521449583,0.4236058489999999,6.09375
10,789512.4225233111,789512.5109242066,1.1196896091107684e-5,5.667450069,0.4362134919999999,6.263849973678589
11,789512.4315740052,789512.4351959279,4.587543562364781e-7,5.709038523,0.45175769799999993,6.329102993011475
12,789512.43182572,789512.4351959279,4.2687204160184693e-7,5.74711408,0.4640214959999999,6.387267827987671
13,789512.4318806865,789512.4318806864,-1.474521706385592e-14,5.787846428,0.4797193569999999,6.452209949493408
